,inspection_date,inspector,number_of_violations,violations,zip_code,house_numbers,categories,transactions,distance,review_count,longitude,latitude,name,sector,district,total_score,rating,price,establishment_x,establishment_y,address_x,address_y,trimmed_name_x,trimmed_name_y,clean_address_x,clean_address_y,address_distance,name_distance
2006,2019-07-29,Jeffrey Carrizales,8,"['2', '3', '31', '31', '35', '35', '39', '39']",78229,9202,['Barbeque'],['delivery'],6155.577463596825,62.0,-98.56546,29.527440000000002,Bill Miller Bar-B-Q,7,A,96,2.5,$,bill miller bbq #27,Bill Miller Bar-B-Q,9202 wurzbach rd ,9202 wurzbach,bill miller bbq #27,bill miller barbq,wurzbach,wurzbach,0,6
2007,2019-07-26,Sumner Bumgardner,3,"['21', '30', '46']",78205,207,"['Bakeries', 'French']",['delivery'],7833.7604276133425,217.0,-98.48776,29.42796,La Boulangerie,19,C,99,4.5,$$,la boulangerie,La Boulangerie,207 broadway ,207 broadway,l boulangerie,l boulangerie,broadway,broadway,0,0
2008,2019-07-22,John Payelle,4,"['25', '29', '29', '47']",78249,15639,"['Mexican', 'Tex-Mex', 'Bars']",['delivery'],12889.189254809202,255.0,-98.59655385869141,29.5856976743221,Chuy's,4,A,95,3.5,$$,chuy's,Chuy's,15639 ih 10 w ,15639 ih 10 w,chuy's,chuys,ih 10,ih 10,0,1
2009,2019-07-22,Valerie Suarez,11,"['14', '21', '22', '27', '28', '29', '30', '34', '41', '42', '46']",78240,5834,['Tacos'],['delivery'],9020.274817996044,81.0,-98.60082,29.52481,Macho Libre,1,A,96,3.5,$,macho libre,Macho Libre,5834 babcock rd ,5834 babcock rd,macho libre,macho libre,babcock,babcock,0,0
2010,2019-07-22,Cicily Martinez,7,"['2', '9', '18', '21', '30', '39', '41']",78212,628,"['Cocktail Bars', 'Tex-Mex', 'Mexican']",['delivery'],6285.820450441356,386.0,-98.4993057250977,29.4394378662109,Sanchos,35,D,89,4.0,$,sanchos,Sanchos,628 jackson st ,628 jackson st,sanchos,sanchos,jackson,jackson,0,0
2011,2019-07-23,RYAN DAVIS,4,"['10', '10', '31', '31']",78216,8523,['Peruvian'],['delivery'],5603.91235764755,110.0,-98.509439,29.54465,Brasa Chicken,9,A,95,4.0,$$,brasa chicken,Brasa Chicken,8523 blanco rd ,8523 blanco rd,bras chicken,bras chicken,blanco,blanco,0,0
2012,2019-07-23,Debra Hernandez,4,"['2', '27', '30', '42']",78228,2100,"['Fast Food', 'Burgers', 'Tacos']",['delivery'],5927.864278862505,3.0,-98.54079186916358,29.446331647775303,Jack in the Box,34,D,97,2.0,$,jack in the box #913,Jack in the Box,2100 culebra rd ,2100 culebra rd,jack   box #913,jack   box,culebra,culebra,0,5
2013,2019-07-23,Debra Hernandez,2,"['10', '37']",78228,1502,"['Mexican', 'Juice Bars & Smoothies', 'Tex-Mex']",[],5948.59599317072,147.0,-98.56719970703121,29.4670906066895,Los Cocos Fruteria Y Taqueria,34,D,96,4.0,$,los cocos fruteria y taqueria,Los Cocos Fruteria Y Taqueria,1502 bandera rd ,1502 bandera rd, cocos fruteri y taqueria, cocos fruteri y taqueria,bandera,bandera,0,0
2014,2019-07-23,Bernard Capdeboscq,9,"['10', '18', '35', '36', '38', '42', '42', '42', '42']",78209,8234,"['Mexican', 'Imported Food']",['delivery'],5121.6121329731795,51.0,-98.46563990000001,29.51275,Taqueria Vallarta,16,B,90,4.0,$,taqueria vallarta,Taqueria Vallarta,8234 broadway ,8234 broadway,taqueri vallarta,taqueri vallarta,broadway,broadway,0,0
2015,2019-07-24,RYAN DAVIS,0,[],78216,14395,['Ramen'],"['delivery', 'pickup']",8810.619115211868,226.0,-98.51575,29.5737,Ito Ramen,9,A,100,4.0,$$,ito ramen,Ito Ramen,14395 blanco rd ,14395 blanco rd,ito ramen,ito ramen,blanco,blanco,0,0
2016,2019-07-25,Jacob Johanson,2,"['47', '47']",78209,3255,"['Pizza', 'Chicken Wings', 'Sandwiches']",[],7649.928606246363,23.0,-98.43524000000001,29.495440000000002,Domino's Pizza,18,B,99,2.5,$,dominos pizza #6702,Domino's Pizza,3255 harry wurzbach ,3255 harry wurzbach rd,dominos pizz #6702,dominos pizza,harryurzbach,harryurzbach,0,6
2017,2019-08-01,Bernard Capdeboscq,9,"['9', '10', '10', '28', '29', '36', '42', '42', '47']",78209,7701,"['French', 'Tapas/Small Plates', 'Wine Bars']",[],4606.19657208228,49.0,-98.4672,29.499840000000003,Frederick's Restaurant,16,B,87,4.0,$$$,fredericks restaurant,Frederick's Restaurant,7701 broadway ,7701 broadway st,fredericks restaurant,fredericks restaurant,broadway,broadway,0,0
2018,2019-08-06,William Hudson,5,"['35', '37', '37', '44', '45']",78247,14814,"['Mexican', 'Seafood', 'Cocktail Bars']",['delivery'],11385.021860879617,105.0,-98.44345,29.57606,Hacienda Camila,12,B,96,3.0,$$,hacienda camila,Hacienda Camila,14814 jones maltsberger ,14814 jones maltsberger rd,haciend camila,haciend camila,jones maltsberger,jones maltsberger,0,0
2019,2019-08-06,Bamba Njie,4,"['9', '34', '37', '43']",78205,110,"['Mexican', 'Tex-Mex']",['delivery'],7966.238568924156,304.0,-98.49270600000001,29.425338,Mexican Manhattan,27,C,94,3.0,$$,mexican manhattan,Mexican Manhattan,110 soledad st ,110 soledad st,mexic manhattan,mexic manhattan,soledad,soledad,0,0
2020,2019-08-06,Raul Jimenez,1,['27'],78201,3709,['Mexican'],[],1610.8838030166517,7.0,-98.50816906074449,29.481006394109603,Taqueria Casa Gallo,8,A,95,5.0,$,taqueria casa gallo,Taqueria Casa Gallo,3709 blanco rd ,3709 blanco rd,taqueri cas gallo,taqueri cas gallo,blanco,blanco,0,0
2021,2019-08-06,Jacob Johanson,0,[],78209,3123,"['Delis', 'Sandwiches', 'Desserts']","['delivery', 'pickup']",6011.316628326371,193.0,-98.47064,29.456129999999998,W D Deli,18,B,100,4.0,$,wd deli,W D Deli,3123 broadway ,3123 broadway st,wd deli,w d deli,broadway,broadway,0,1
2022,2019-08-06,Jacob Johanson,0,[],78209,3123,"['Delis', 'Sandwiches', 'Desserts']","['pickup', 'delivery']",6011.316628326371,193.0,-98.47064,29.456129999999998,W D Deli,18,B,100,4.0,$,wd deli,W D Deli,3123 broadway ,3123 broadway st,wd deli,w d deli,broadway,broadway,0,1
2023,2019-08-07,RYAN DAVIS,0,[],78230,11224,['Pizza'],"['delivery', 'pickup']",8303.799090213643,233.0,-98.5759315213569,29.5464987664286,1000 Degrees Neapolitan Pizzeria,9,A,100,4.5,$$,1000 degree neapolitan pizza,1000 Degrees Neapolitan Pizzeria,11224 huebner rd ,11224 huebner rd,1000 degree neapolit pizza,1000 degrees neapolit pizzeria,huebner,huebner,0,4
2024,2019-08-07,Valerie Suarez,6,"['29', '30', '33', '35', '42', '45']",78240,7755,"['Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Waffles']",[],10710.320266160688,152.0,-98.622883,29.513089,Bubble Waffle Bar,1,A,98,3.5,$,bubble waffle bar,Bubble Waffle Bar,7755 eckhert rd ,7755 eckhert rd,bubble waffle bar,bubble waffle bar,eckhert,eckhert,0,0
2025,2019-08-07,Joe Mokry,0,[],78251,10500,"['Cafeteria', 'American (New)', 'Asian Fusion']",[],18342.30115386428,9.0,-98.70034,29.457040000000003,Harbor Market,30,D,100,2.0,$,harbor market,Harbor Market,10500 sea world dr ,10500 sea world dr,harbor market,harbor market,seaorld,seaorld,0,0
2026,2019-08-07,Joe Mokry,0,[],78251,10500,"['Cafeteria', 'American (New)', 'Asian Fusion']",[],18342.30115386428,9.0,-98.70034,29.457040000000003,Harbor Market,30,D,100,2.0,$,mango market,Harbor Market,10500 sea world dr ,10500 sea world dr,mango market,harbor market,seaorld,seaorld,0,4
2027,2019-08-07,Debra Hernandez,2,"['2', '30']",78228,612,"['Mexican', 'Cafes']",['delivery'],5684.004119059065,40.0,-98.54969859999999,29.453422999999997,Rita's Fiesta Cafe,34,D,100,3.5,$,ritas fiesta cafe llc,Rita's Fiesta Cafe,612 bandera rd ,612 bandera rd,ritas fiest cafe llc,ritas fiest cafe,bandera,bandera,0,4
2028,2019-08-07,Joe Mokry,0,[],78251,10500,"['Cafeteria', 'American (New)', 'Asian Fusion']",[],18342.30115386428,9.0,-98.70034,29.457040000000003,Harbor Market,30,D,100,2.0,$,sea star market,Harbor Market,10500 sea world dr ,10500 sea world dr,se star market,harbor market,seaorld,seaorld,0,6
2029,2019-08-07,Kassandra Aguilar,3,"['9', '27', '43']",78208,118,['Burgers'],['delivery'],8292.782204138979,118.0,-98.46056829999999,29.4364697,Lord's Kitchen,20,C,94,3.5,$$,the lords kitchen,Lord's Kitchen,118 seguin st ,118 seguin st, lords kitchen,lords kitchen,seguin,seguin,0,1
2030,2019-08-07,Bamba Njie,3,"['18', '29', '30']",78204,108,"['Salad', 'Sandwiches', 'Coffee & Tea']","['delivery', 'pickup']",8867.64337431718,561.0,-98.4904902,29.4174560439005,The Station Cafe,27,C,93,4.5,$,the station cafe,The Station Cafe,108 king william ,108 king william, stati cafe, stati cafe,kingilliam,kingilliam,0,0
2031,2019-08-07,Bamba Njie,3,"['18', '29', '30']",78204,108,"['Salad', 'Sandwiches', 'Coffee & Tea']","['pickup', 'delivery']",8867.64337431718,561.0,-98.4904902,29.4174560439005,The Station Cafe,27,C,93,4.5,$,the station cafe,The Station Cafe,108 king william ,108 king william, stati cafe, stati cafe,kingilliam,kingilliam,0,0
2032,2019-08-05,Bamba Njie,8,"['22', '33', '36', '39', '43', '45', '45', '45']",78204,320,"['Coffee & Tea', 'Breakfast & Brunch', 'Tea Rooms']",['delivery'],9223.524081983747,763.0,-98.4912083782749,29.413985687635698,Madhatters Tea House & Cafe,27,C,92,4.0,$,madhatters tea house & cafe,Madhatters Tea House & Cafe,320 beauregard st ,320 beauregard st,madhatters te house & cafe,madhatters te house  cafe,beauregard,beauregard,0,1
2033,2019-08-01,Jacob Johanson,6,"['14', '21', '31', '34', '45', '45']",78209,1472,"['Fast Food', 'Chicken Wings']","['delivery', 'pickup']",7801.726000011191,7.0,-98.43380400000001,29.493409000000003,Popeyes Louisiana Kitchen,18,B,93,2.0,$,popeye's lousiana kitchen,Popeyes Louisiana Kitchen,1472 austin hwy ,1472 austin hwy,popeye's lousian kitchen,popeyes louisian kitchen,austin hwy,austin hwy,0,2
2034,2019-08-01,Jacob Johanson,6,"['14', '21', '31', '34', '45', '45']",78209,1472,"['Fast Food', 'Chicken Wings']","['pickup', 'delivery']",7801.726000011191,7.0,-98.43380400000001,29.493409000000003,Popeyes Louisiana Kitchen,18,B,93,2.0,$,popeye's lousiana kitchen,Popeyes Louisiana Kitchen,1472 austin hwy ,1472 austin hwy,popeye's lousian kitchen,popeyes louisian kitchen,austin hwy,austin hwy,0,2
2035,2019-08-02,RYAN DAVIS,0,[],78248,16505,"['Mexican', 'Seafood']",['delivery'],10807.55516241021,481.0,-98.51194703075691,29.5916095809335,El Bucanero,9,A,100,4.0,$$,el bucanero,El Bucanero,16505 blanco rd ,16505 blanco rd, bucanero, bucanero,blanco,blanco,0,0
2036,2019-08-05,Cicily Martinez,13,"['3', '9', '21', '22', '28', '30', '31', '32', '34', '36', '37', '45', '45']",78201,114,['Mexican'],['delivery'],5840.653742745197,14.0,-98.5043,29.442590000000003,Estela's Cafe,35,D,81,4.0,$,estela's cafe #,Estela's Cafe,114 fredericksburg rd ,114 fredericksburg rd,estela's cafe #,estelas cafe,fredericksburg,fredericksburg,0,3
2037,2019-08-05,Jeffrey Carrizales,10,"['1', '1', '1', '2', '3', '10', '38', '38', '39', '39']",78240,8822,"['Dim Sum', 'Cantonese']",['delivery'],6164.115764993592,608.0,-98.567894,29.524538,Golden Wok,7,A,92,3.5,$$,golden wok,Golden Wok,8822 wurzbach rd ,8822 wurzbach rd,golden wok,golden wok,wurzbach,wurzbach,0,0
2038,2019-08-05,Raul Jimenez,13,"['2', '9', '10', '14', '21', '28', '31', '34', '35', '36', '37', '37', '47']",78201,3811,['Mexican'],['delivery'],1503.1689474260172,10.0,-98.50851999999999,29.481609999999996,Las Minas Cafe,8,A,77,3.5,$,las minas cafe,Las Minas Cafe,3811 blanco rd ,3811 blanco rd, minas cafe, minas cafe,blanco,blanco,0,0
2039,2019-08-06,Jeffrey Carrizales,4,"['2', '3', '19', '23']",78230,9961,"['Delis', 'Sandwiches', 'Fast Food']","['delivery', 'pickup']",6805.189726736781,44.0,-98.5659478162353,29.536074762697503,Firehouse Subs,7,A,100,3.0,$,firehouse subs #954,Firehouse Subs,9961 ih 10 w ,9961 ih 10 w,firehouse subs #954,firehouse subs,ih 10,ih 10,0,5
2040,2019-08-05,Valerie Suarez,5,"['18', '21', '30', '34', '46']",78240,8601,"['Italian', 'Pizza']",['delivery'],9154.991222194563,29.0,-98.60433990000001,29.51995,Pizza Patron,1,A,96,3.5,$,pizza patron #76,Pizza Patron,8601 huebner rd ,8601 huebner rd,pizz patr #76,pizz patron,huebner,huebner,0,4
2041,2019-08-05,Valerie Suarez,5,"['21', '22', '29', '30', '33']",78240,5910,"['Pizza', 'Cheesesteaks', 'Chicken Wings']","['delivery', 'pickup']",9352.911412694715,189.0,-98.6033870397592,29.527275422842198,Yaghi's Pizzeria,1,A,100,4.5,$,yaghi's pizzeria,Yaghi's Pizzeria,5910 babcock rd ,5910 babcock rd,yaghi's pizzeria,yaghis pizzeria,babcock,babcock,0,1
2042,2019-08-05,Valerie Suarez,5,"['21', '22', '29', '30', '33']",78240,5910,"['Pizza', 'Cheesesteaks', 'Chicken Wings']","['pickup', 'delivery']",9352.911412694715,189.0,-98.6033870397592,29.527275422842198,Yaghi's Pizzeria,1,A,100,4.5,$,yaghi's pizzeria,Yaghi's Pizzeria,5910 babcock rd ,5910 babcock rd,yaghi's pizzeria,yaghis pizzeria,babcock,babcock,0,1
2043,2019-08-06,Fermin Garza,1,['30'],78238,5251,"['Shaved Ice', 'Ice Cream & Frozen Yogurt', 'Sandwiches']","['delivery', 'pickup']",11268.365637391009,69.0,-98.630057,29.482815999999996,Andrew's Heavenly Ice,5,A,100,3.5,$,andrew's heavenly ice,Andrew's Heavenly Ice,5251 timberhill ,5251 timberhill,andrew's heavenly ice,andrews heavenly ice,timberhill,timberhill,0,1
2044,2019-08-06,Fermin Garza,1,['30'],78238,5251,"['Shaved Ice', 'Ice Cream & Frozen Yogurt', 'Sandwiches']","['pickup', 'delivery']",11268.365637391009,69.0,-98.630057,29.482815999999996,Andrew's Heavenly Ice,5,A,100,3.5,$,andrew's heavenly ice,Andrew's Heavenly Ice,5251 timberhill ,5251 timberhill,andrew's heavenly ice,andrews heavenly ice,timberhill,timberhill,0,1
2045,2019-05-06,Benito Zuniga,3,"['28', '32', '47']",78216,7212,"['Vietnamese', 'Thai']",[],3397.989259373882,81.0,-98.50472540000001,29.523884999999996,Manola's Thai & Vietnamese Cuisine,13,B,95,4.0,$$,manola's thai & vietnamese cuisine,Manola's Thai & Vietnamese Cuisine,7212 blanco rd ,7212 blanco rd,manola's thai & vietnamese cuisine,manolas thai  vietnamese cuisine,blanco,blanco,0,2
2046,2019-07-08,Jacob Johanson,3,"['21', '45', '45']",78209,3820,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']",[],5929.771588230798,82.0,-98.46592,29.461844399999997,IHOP,18,B,99,2.0,$$,ihop 1415,IHOP,3820 broadway ,3820 broadway st,ihop 1415,ihop,broadway,broadway,0,5
2047,2019-07-08,William Emminger,4,"['10', '34', '42', '45']",78238,2885,"['Steakhouses', 'Seafood', 'American (Traditional)']","['delivery', 'pickup']",10811.438156204427,149.0,-98.61997579999999,29.4627013329082,Saltgrass Steak House,33,D,94,3.5,$$,saltgrass steak house,Saltgrass Steak House,2885 cinema ridge ,2885 cinema ridge rd,saltgrass steak house,saltgrass steak house,cinema ridge,cinema ridge,0,0
2048,2019-07-08,William Emminger,4,"['10', '34', '42', '45']",78238,2885,"['Steakhouses', 'Seafood', 'American (Traditional)']","['pickup', 'delivery']",10811.438156204427,149.0,-98.61997579999999,29.4627013329082,Saltgrass Steak House,33,D,94,3.5,$$,saltgrass steak house,Saltgrass Steak House,2885 cinema ridge ,2885 cinema ridge rd,saltgrass steak house,saltgrass steak house,cinema ridge,cinema ridge,0,0
2049,2019-07-08,Jacob Johanson,0,[],78209,3003,"['American (Traditional)', 'Burgers', 'Fast Food']",['delivery'],6037.532004102671,50.0,-98.47187,29.45478,Shake Shack,18,B,100,4.0,$$,shake shack,Shake Shack,3003 broadway ,3003 broadway st,shake shack,shake shack,broadway,broadway,0,0
2050,2019-07-09,Bernard Capdeboscq,3,"['42', '45', '45']",78218,4403,['Southern'],['delivery'],10449.067645782054,142.0,-98.407039,29.484612,Mr A Ok's Kitchen,17,B,98,4.5,$$,mr. a ok's kitchen,Mr A Ok's Kitchen,4403 rittiman rd ,4403 rittiman rd,mr.  ok's kitchen,mr  oks kitchen,rittiman,rittiman,0,2
2051,2019-07-09,Debra Hernandez,2,"['2', '30']",78237,117,['Caribbean'],"['delivery', 'pickup']",7787.099351301535,205.0,-98.548068,29.430632,The Jerk Shack,34,D,100,4.5,$$,the jerk shack,The Jerk Shack,117 matyear st ,117 matyear rd, jerk shack, jerk shack,matyear,matyear,0,0
2052,2019-07-09,Jacob Johanson,3,"['9', '14', '21']",78209,3130,"['Burgers', 'Fast Food']",['delivery'],6088.1832169616655,52.0,-98.4699976444244,29.455665891609396,Whataburger,18,B,94,3.0,$,whataburger #734,Whataburger,3130 broadway ,3130 broadway st,whataburger #734,whataburger,broadway,broadway,0,5
2053,2019-07-11,Lauren Schumacher,0,[],78205,248,"['Pubs', 'Lounges']",[],8243.190103071245,22.0,-98.4876234,29.424117600000002,Liquid Monkey Lounge,22,C,100,3.0,$,liquid monkey lounge,Liquid Monkey Lounge,248 losoya ,248 losoya st,liquid monkey lounge,liquid monkey lounge,losoya,losoya,0,0
2054,2019-07-12,Cicily Martinez,3,"['2', '5', '10']",78212,2112,['Barbeque'],['delivery'],3230.5468644979405,17.0,-98.507483,29.4660169,Bill Miller Bar-B-Q,35,D,94,3.0,$,bill miller bbq #10,Bill Miller Bar-B-Q,2112 blanco rd ,2112 blanco rd,bill miller bbq #10,bill miller barbq,blanco,blanco,0,6
2055,2019-07-12,Valerie Suarez,11,"['21', '22', '29', '30', '31', '33', '39', '39', '40', '42', '47']",78229,2026,"['Donuts', 'Coffee & Tea']",[],6333.3223159454,13.0,-98.5794860869646,29.5003845948421,Dunkin',1,A,94,2.5,$,dunkin donuts,Dunkin',2026 babcock rd ,2026 babcock rd,dunk donuts,dunkin,babcock,babcock,0,6
2056,2019-07-12,Bernard Capdeboscq,6,"['21', '28', '29', '36', '42', '45']",78218,6210,"['Grocery', 'Korean']",[],10617.216972946504,92.0,-98.40531999999999,29.48477,Korean Market,17,B,95,4.5,$$,korean market,Korean Market,6210 fairdale dr ,6210 fairdale dr,kore market,kore market,fairdale,fairdale,0,0
2057,2019-07-15,William Hudson,3,"['32', '36', '42']",78232,871,['Barbeque'],['delivery'],8392.96029292167,58.0,-98.48043100000001,29.563881,Bill Miller Bar-B-Q,12,B,96,2.5,$,bill miller bbq #26,Bill Miller Bar-B-Q,871 bitters rd ,871 bitters rd,bill miller bbq #26,bill miller barbq,bitters,bitters,0,6
2058,2019-07-15,RYAN DAVIS,1,['1'],78248,13259,['Barbeque'],['pickup'],7899.254552689045,445.0,-98.5206262244966,29.5652715095735,Blanco BBQ,9,A,97,3.5,$$,blanco bbq,Blanco BBQ,13259 blanco rd ,13259 blanco rd,blanco bbq,blanco bbq,blanco,blanco,0,0
2059,2019-07-08,Benito Zuniga,0,[],78216,27,['Fast Food'],[],3620.5343115426726,45.0,-98.49308656969109,29.521196000000003,Chick-fil-A,13,B,100,3.5,$,chick-fil-a,Chick-fil-A,27 loop 410 ne ,27 ne loop 410,chick-fil-a,chickfila,ne loop 410,ne loop 410,0,2
2060,2019-07-19,Daisy Zamora,9,"['21', '30', '32', '42', '42', '43', '45', '46', '47']",78217,4202,"['Dive Bars', 'Music Venues']",[],11899.30714319745,47.0,-98.41136589646341,29.5528597273244,Zombies,15,B,93,4.0,$,zombies,Zombies,4202 thousand oaks ,4202 thousand oaks,zombies,zombies,thousand oaks,thousand oaks,0,0
2061,2019-07-03,Jacob Johanson,2,"['37', '40']",78209,4500,['Barbeque'],['delivery'],5746.816239233069,45.0,-98.4634472,29.467917600000003,Bill Miller Bar-B-Q,18,B,98,2.5,$,bill miller bbq #44,Bill Miller Bar-B-Q,4500 broadway ,4500 broadway st,bill miller bbq #44,bill miller barbq,broadway,broadway,0,6
2062,2019-06-27,Adan Zamora,0,[],78210,3306,['Smokehouse'],[],13148.312536209878,1.0,-98.436141,29.397641999999998,Bob's Smokehouse,24,C,100,5.0,$$,the smokehouse,Bob's Smokehouse,3306 roland av ,3306 roland rd, smokehouse,bobs smokehouse,roland,roland,0,4
2063,2019-06-27,Sumner Bumgardner,11,"['2', '15', '18', '18', '21', '27', '29', '30', '31', '39', '47']",78205,116,"['Vietnamese', 'Thai']","['pickup', 'delivery']",7918.847458486299,198.0,-98.4876626729965,29.4271361194671,Thai Lao Orchid,19,C,84,3.0,$$,tl orchid,Thai Lao Orchid,116 broadway ,116 broadway st,tl orchid,thai lao orchid,broadway,broadway,0,6
2064,2019-06-28,Bernard Capdeboscq,4,"['21', '29', '30', '39']",78218,2431,"['Shaved Ice', 'Ice Cream & Frozen Yogurt']",[],10343.985723176169,18.0,-98.40897236019372,29.5097237830967,Los Regios Fruteria,16,B,97,4.5,$,los regios fruiteria,Los Regios Fruteria,2431 austin hwy ,2431 austin hwy, regios fruiteria, regios fruteria,austin hwy,austin hwy,0,1
2065,2019-06-28,Erica Arreola,4,"['9', '28', '32', '42']",78204,1105,"['Mexican', 'Cafes']","['pickup', 'delivery']",10256.567550418311,87.0,-98.5103607177734,29.4022655487061,Maria's Cafe,23,C,92,4.5,$,marias cafe,Maria's Cafe,1105 nogalitos st ,1105 nogalitos,marias cafe,marias cafe,nogalitos,nogalitos,0,0
2066,2019-07-01,Bernard Capdeboscq,5,"['18', '21', '22', '29', '45']",78217,2445,"['Delis', 'Sandwiches', 'Fast Food']",[],6664.093217480085,20.0,-98.45100579999999,29.517835499999997,Jimmy John's,16,B,92,2.5,$,jimmy johns,Jimmy John's,2445 nacogdoches rd ,2445 nacogdoches rd,jimmy johns,jimmy johns,nacogdoches,nacogdoches,0,0
2067,2019-07-01,Bernard Capdeboscq,5,"['10', '28', '37', '42', '45']",78218,2458,['Korean'],[],8231.598043805223,249.0,-98.4297723572684,29.4871259915379,Koreana Restaurant,17,B,92,3.5,$$,korean restaurant,Koreana Restaurant,2458 harry wurzbach ,2458 harry wurzbach rd,kore restaurant,korean restaurant,harryurzbach,harryurzbach,0,2
2068,2019-07-01,Bernard Capdeboscq,5,"['10', '14', '35', '39', '42']",78217,2514,"['Delis', 'Sandwiches', 'Caterers']","['delivery', 'pickup']",6850.252738494242,9.0,-98.449067,29.518141999999997,Schlotzsky's,16,B,91,3.5,$,schlotzskys deli,Schlotzsky's,2514 nacogdoches rd ,2514 nacogdoches,schlotzskys deli,schlotzskys,nacogdoches,nacogdoches,0,5
2069,2019-07-01,Bernard Capdeboscq,5,"['10', '14', '35', '39', '42']",78217,2514,"['Delis', 'Sandwiches', 'Caterers']","['pickup', 'delivery']",6850.252738494242,9.0,-98.449067,29.518141999999997,Schlotzsky's,16,B,91,3.5,$,schlotzskys deli,Schlotzsky's,2514 nacogdoches rd ,2514 nacogdoches,schlotzskys deli,schlotzskys,nacogdoches,nacogdoches,0,5
2070,2019-07-01,Raul Jimenez,4,"['1', '10', '28', '35']",78213,5307,"['Thai', 'Seafood', 'Soup']",['delivery'],811.1996665171681,502.0,-98.50813000000001,29.49933,Thai Dee,8,A,91,4.0,$$,thai dee,Thai Dee,5307 blanco rd ,5307 blanco rd,thai dee,thai dee,blanco,blanco,0,0
2071,2019-07-02,Jacob Johanson,30,"['2', '9', '9', '10', '10', '18', '18', '19', '21', '25', '25', '31', '32', '32', '32', '32', '34', '34', '34', '35', '36', '37', '37', '39', '39', '42', '44', '44', '45', '45']",78218,1533,"['Buffets', 'Mongolian', 'Chinese']",[],7899.056959329553,111.0,-98.432792,29.495045,Asian Buffet,18,B,69,3.0,$$,asian buffet,Asian Buffet,1533 austin hwy ,1533 austin hwy,asi buffet,asi buffet,austin hwy,austin hwy,0,0
2072,2019-07-02,Sumner Bumgardner,3,"['21', '29', '30']",78202,505,['Hotels'],[],8200.356896609668,55.0,-98.4810105,29.4266643,Comfort Suites Alamo/River walk,19,C,98,3.5,$$,comfort suites alamo riverwalk,Comfort Suites Alamo/River walk,505 live oak st ,505 live oak st,comfort suites alamo riverwalk,comfort suites alamo/river walk,live oak,live oak,0,2
2073,2019-07-15,Benito Zuniga,7,"['10', '21', '22', '29', '35', '35', '47']",78216,94,['Hotels'],[],3959.648965779872,44.0,-98.4844923019409,29.5187362194736,"Home2 Suites by Hilton San Antonio Airport, TX",13,B,89,3.0,$$,home 2 suites by hilton san antonio airport,"Home2 Suites by Hilton San Antonio Airport, TX",94 loop 410 ne ,94 ne loop 410,home 2 suites  hilt s antonio airport,"home2 suites  hilt s antonio airport, tx",ne loop 410,ne loop 410,0,5
2074,2019-07-15,William Hudson,0,[],78232,14543,"['Burgers', 'Fast Food']",['delivery'],10195.020644892542,42.0,-98.4761828184128,29.5798813465061,Whataburger,12,B,100,3.0,$,whataburger #200,Whataburger,14543 brook hollow ,14543 brook hollow blvd,whataburger #200,whataburger,brook hollow,brook hollow,0,5
2075,2019-07-16,Debra Hernandez,4,"['19', '27', '30', '42']",78228,603,['Mexican'],['delivery'],5750.024521950076,7.0,-98.54998990000001,29.45298,Golfo De Mexico,34,D,94,3.5,$$,golfo de mexico,Golfo De Mexico,603 bandera rd ,603 bandera rd,golfo  mexico,golfo  mexico,bandera,bandera,0,0
2076,2019-07-19,Bernard Capdeboscq,6,"['28', '34', '36', '42', '42', '45']",78218,2154,['Korean'],['delivery'],9633.260041122347,101.0,-98.4155433,29.5045269,Arirang Korean Restaurant,17,B,94,3.5,$$,arirang restaurant,Arirang Korean Restaurant,2154 austin hwy ,2154 austin hwy,arirang restaurant,arirang kore restaurant,austin hwy,austin hwy,0,5
2077,2019-07-19,Lauren Schumacher,7,"['2', '10', '10', '36', '36', '37', '37']",78205,406,"['Southern', 'Seafood']",['delivery'],8041.056811698807,135.0,-98.4895765,29.42543,Bubba Gump Shrimp Co.,22,C,92,3.0,$$,bubba gump shrimp co,Bubba Gump Shrimp Co.,406 navarro st ,406 navarro st,bubb gump shrimp co,bubb gump shrimp co.,navarro,navarro,0,1
2078,2019-07-19,Bernard Capdeboscq,8,"['10', '10', '29', '31', '36', '37', '42', '42']",78217,10929,['Mexican'],['delivery'],10167.920494822793,126.0,-98.42315,29.53965,Fidelos Mexican Restaurant,16,B,90,4.5,$,fidelo's mexican restaurant,Fidelos Mexican Restaurant,10929 nacogdoches rd ,10929 nacogdoches,fidelo's mexic restaurant,fi mexic restaurant,nacogdoches,nacogdoches,0,6
2079,2019-07-19,RYAN DAVIS,3,"['18', '18', '34']",78216,14415,"['Wine Bars', 'French', 'Seafood']",['pickup'],8858.86213588896,191.0,-98.515436,29.574103000000004,Mimosa Restaurant & Lounge,9,A,96,3.5,$$,mimosa restuarant and lounge,Mimosa Restaurant & Lounge,14415 blanco rd ,14415 blanco rd,mimos restuarant and lounge,mimos restaurant  lounge,blanco,blanco,0,5
